N,P,K,temperature,humidity,ph,label
19,35,24,29.27370592,82.19707574,6.917724573,mungbean
24,53,17,31.2650824,87.6819189,6.453377534,mungbean
13,47,20,31.54938082,86.53022737,6.577224651,mungbean
31,53,16,31.03562218,84.39066031,6.484266483,mungbean
28,45,23,32.01629874,78.82292136,6.521705432,mungbean
31,37,21,29.4129421,84.98342917,6.746977679,mungbean
33,60,15,31.26207105,80.20744091,6.543395133,mungbean
34,45,21,30.43780339,81.15130319,6.318817018,mungbean
13,57,25,30.55878804,84.78422688,6.897401189,mungbean
33,57,17,30.12249089,87.31783328,6.818073474,mungbean
32,57,22,30.97944591,86.09345728,6.803262967,mungbean
23,59,25,30.04679803,87.33113128,6.35237233,mungbean
35,41,18,30.99633574,80.12788495,6.738533547,mungbean
6,48,24,30.92145644,83.17738956,6.824690021,mungbean
29,36,25,30.54226768,87.03690248,7.16593005,mungbean
4,36,22,29.81206207,84.70991256,7.047804099,mungbean
10,59,22,30.89201056,85.57946228,7.191463441,mungbean
14,48,21,31.57981974,83.36559862,7.026198574,mungbean
8,50,21,30.91371538,87.71838915,6.250018512,mungbean
20,40,15,31.93324371,86.66928074,7.235492845,mungbean
36,43,22,30.04742466,85.75284259,6.421831577,mungbean
14,57,15,32.25978248,81.69784463,6.656555473,mungbean
11,60,23,29.518324,87.10036164,7.068177841,mungbean
10,59,15,32.21087011,87.9095716,6.355624533,mungbean
7,60,25,30.5316874,81.30660008,6.429624893,mungbean
2,47,15,32.25211498,84.56675085,6.433462985,mungbean
20,45,22,31.95000373,88.60546502,6.939109951,mungbean
2,39,15,30.31235684,81.45940202,6.510949922,mungbean
27,40,24,30.06191833,88.60767098,7.098337205,mungbean
35,48,15,29.27141377,86.0398783,7.016667154,mungbean
4,59,25,29.8944262,80.48172011,6.25826981,mungbean
1,48,24,31.68775286,84.17671815,6.264001147,mungbean
36,43,21,30.62657692,83.42464505,7.176140048,mungbean
11,46,24,29.85949579,88.41631498,6.491548283,mungbean
34,47,19,29.49336342,84.01873569,6.601639381,mungbean
21,44,18,29.22921374,85.48298515,7.164153444,mungbean
17,58,20,30.30612919,84.4910508,6.461525684,mungbean
25,40,21,29.94640738,79.67083164,6.280145424,mungbean
2,38,18,29.7337284,88.53999345,6.652990955,mungbean
9,48,20,32.03185229,82.8419626,6.409456385,mungbean
37,49,25,32.30172494,84.42807904,6.44753689,mungbean
36,38,15,30.62705694,86.18803953,6.352265322,mungbean
40,58,15,31.81540042,86.19893019,7.013292283,mungbean
30,44,16,32.10259476,81.43923878,6.474547271,mungbean
1,59,23,29.66051858,85.76262841,7.220320826,mungbean
9,48,22,29.98686973,85.68524365,6.434940852,mungbean
14,41,17,31.45392098,87.08102411,7.121412237,mungbean
35,52,19,29.26913231,88.50654668,6.732066955,mungbean
31,48,17,31.18547645,85.52609678,6.627713121,mungbean
4,41,20,30.39335619,82.35590226,6.681205336,mungbean
30,37,25,32.2766165,78.6677255,7.155632651,mungbean
9,35,20,29.60275429,79.51041703,6.948378367,mungbean
20,41,20,31.60907832,88.09443972,7.108413505,mungbean
37,50,23,32.01927585,87.08379672,6.563123054,mungbean
34,35,21,30.71518085,81.22203298,6.717803264,mungbean
14,37,15,30.19375288,82.53320078,6.614258131,mungbean
23,39,22,31.59116137,80.51888794,6.899163346,mungbean
5,45,21,30.62627438,86.6035317,6.519559838,mungbean
22,37,20,29.83216873,85.07366231,6.638761733,mungbean
40,51,17,30.9480004,84.69859319,6.894905796,mungbean
27,56,20,31.54249326,85.70056285,6.450836705,mungbean
31,40,22,31.75572358,84.73763063,6.397341202,mungbean
38,36,21,30.26628242,83.45008436,6.589154831,mungbean
6,37,17,30.32788021,78.8747598,6.794497699,mungbean
6,47,18,31.48885342,78.80445489,6.748853046,mungbean
24,44,17,32.24249456,78.55686145,6.699712415,mungbean
25,59,19,31.38580687,82.24165258,6.659762947,mungbean
32,56,21,29.57074409,87.26618929,6.736286327,mungbean
8,45,18,30.15919129,83.99092243,7.046085668,mungbean
19,39,17,31.61747457,80.33868272,6.924607277,mungbean
39,37,15,31.3113002,82.34476719,6.855855787,mungbean
33,37,19,30.1553433,85.13485848,7.219105872,mungbean
26,54,17,30.8254971,87.55920881,6.303951161,mungbean
21,51,15,31.70820184,87.79294366,6.712523119,mungbean
22,54,20,30.84070559,82.19231415,6.723274281,mungbean
29,45,16,30.70609429,86.50609676,6.616298849,mungbean
4,40,21,31.09530453,78.98311122,6.759178817,mungbean
10,37,22,31.01998333,87.73130202,7.105096553,mungbean
4,44,19,30.18731708,82.08035392,6.956603847,mungbean
20,45,17,30.42291863,82.25141252,6.804810094,mungbean
23,45,23,31.0729027,85.27311185,7.018046118,mungbean
25,48,21,30.70745714,82.0428729,6.29902275,mungbean
56,79,15,31.83725503,61.56949563,7.491804798,blackgram
25,62,21,28.86773995,66.55480718,7.075256374,blackgram
42,61,22,28.36930905,60.65029191,7.455743921,blackgram
42,73,25,36.75292783,65.61758869,6.534378661,blackgram
44,58,18,30.27374846,63.45316079,6.848482983,blackgram
50,55,16,31.11401281,63.72494955,7.619350102,blackgram
35,72,21,36.7522833,62.6680551,7.780125866,blackgram
30,64,20,36.56666412,59.9264115,6.606399272,blackgram
27,64,21,35.4629321,67.10372105,7.581523244,blackgram
50,74,17,29.26315519,61.73265355,6.573524904,blackgram
39,73,24,27.70596766,59.5345493,7.260179466,blackgram
57,67,25,34.92876581,65.01560887,7.589121141,blackgram
52,63,19,31.95073164,66.7382136,6.963543152,blackgram
55,66,22,33.37898772,67.21497234,7.786514139,blackgram
51,56,18,30.37248307,62.58921449,6.740038445,blackgram
36,66,15,32.48627284,67.77380296,6.701579749,blackgram
59,55,19,34.2769497,60.87421756,7.369037014,blackgram
50,58,23,30.03276735,60.86869608,7.634786035,blackgram
30,65,25,35.5117481,62.97747526,7.745041495,blackgram
20,62,18,31.70680147,63.37386634,7.40337536,blackgram
58,71,15,30.04643704,65.99601399,6.953839921,blackgram
25,71,24,30.76931926,58.79407043,7.223660427,blackgram
52,71,16,29.95661887,66.95838118,7.111265904,blackgram
40,63,18,32.84307221,66.07375718,6.778133738,blackgram
20,60,25,29.50598949,67.51384239,6.760101433,blackgram
48,61,21,32.70170649,60.04973783,6.661406207,blackgram
49,68,22,30.84816508,59.8881313,7.162699528,blackgram
48,62,15,27.39005668,65.03926415,7.576324619,blackgram
32,66,17,37.73535542,63.65669977,7.198169429,blackgram
21,63,22,27.10014435,66.13948428,6.893706534,blackgram
20,72,19,35.06810635,62.72917374,7.434176798,blackgram
25,65,21,36.56581996,67.0112038,6.914647018,blackgram
41,78,21,27.20942371,58.71823682,6.614219703,blackgram
53,67,17,34.3126068,67.4412457,7.333457022,blackgram
39,60,21,37.68302179,61.97343094,7.007841443,blackgram
25,76,17,34.27399021,67.05452157,7.27735425,blackgram
21,78,19,29.3290857,65.16256394,6.954690932,blackgram
57,60,17,28.33150225,66.29773089,7.542131427,blackgram
56,75,15,32.61165793,58.40748673,7.188033617,blackgram
49,72,15,34.07682877,66.24770839,7.172689773,blackgram
24,80,19,32.04730271,67.5087745,6.842081931,blackgram
49,76,18,29.21253385,66.11261847,7.430600027,blackgram
28,68,19,37.40298667,59.74000249,7.738004515,blackgram
55,78,21,36.05925964,61.30491122,6.63590269,blackgram
50,64,25,31.14228672,61.74420752,6.768119662,blackgram
34,80,19,34.00655506,61.42542178,6.553824053,blackgram
20,68,23,27.58846492,62.33139364,7.745869146,blackgram
55,67,16,37.11627975,68.12245724,6.62970261,blackgram
23,70,15,37.36197051,61.4825345,7.440641472,blackgram
53,74,15,31.7835222,63.3293332,7.554682485,blackgram
26,67,16,31.42987997,66.31847571,7.212089271,blackgram
33,80,22,30.84995199,64.11066673,6.62693157,blackgram
37,79,19,29.74184745,67.77354387,7.179662472,blackgram
33,75,21,35.68402068,67.36075512,6.72410832,blackgram
22,55,20,36.662548,68.39219928,7.460648003,blackgram
20,68,17,32.52220469,58.45940942,6.611608417,blackgram
43,68,20,31.93846166,64.57300957,7.534956602,blackgram
44,76,22,29.44030371,66.42599033,7.814182803,blackgram
34,60,16,33.85962108,62.62972035,7.359167999,blackgram
21,72,17,34.0364269,64.9578019,7.618429976,blackgram
25,68,19,31.74593354,62.63495315,7.143992372,blackgram
41,62,15,31.728846,62.52817841,7.395769414,blackgram
28,65,23,30.65213719,60.24725967,7.442202019,blackgram
35,64,15,30.7466817,61.90941893,6.532645687,blackgram
52,58,16,33.08610624,59.49694205,7.203273013,blackgram
58,75,25,27.27138819,59.72054689,7.298100712,blackgram
34,66,19,35.60133546,58.52440177,7.624575312,blackgram
52,70,16,36.35530454,65.00515619,7.572485892,blackgram
23,57,19,35.46024065,66.41156805,7.287255793,blackgram
42,58,25,29.64972682,61.26786166,6.546189023,blackgram
37,62,17,27.73549125,68.27368214,7.156861203,blackgram
44,75,22,32.42946096,62.52688742,7.612434355,blackgram
21,80,20,30.45756512,66.68684012,7.387624141,blackgram
56,76,16,30.52881673,59.54181766,7.550716831,blackgram
29,76,15,30.81935314,62.58138354,7.060735745,blackgram
43,61,20,29.01624561,59.96974569,6.838275135,blackgram
55,60,15,35.41492138,67.20051021,7.198859091,blackgram
44,63,15,28.53191193,62.89352077,7.375624204,blackgram
29,67,21,32.16919759,61.75993331,6.65443023,blackgram
47,63,16,29.62974741,65.51013548,6.695180354,blackgram
40,68,17,36.84957647,63.53666358,7.771815302,blackgram
58,61,15,33.41881862,62.61329389,7.439906124,blackgram
41,74,18,31.05236775,59.37780789,6.632143034,blackgram
58,79,17,29.42202857,64.49769191,7.076949946,blackgram
27,62,24,30.91473314,65.17343149,7.390646138,blackgram
27,60,17,28.52581433,62.02135587,7.061929336,blackgram
52,65,20,35.43585292,64.55361123,6.848372538,blackgram
44,55,25,31.99674719,64.30837194,7.458716362,blackgram
21,62,24,36.16333415,61.09932059,6.881619805,blackgram
60,59,22,34.41157699,65.14440421,7.227480214,blackgram
33,77,21,32.75025007,64.02193605,7.047919566,blackgram
59,58,17,30.82421268,64.71231645,7.405160403,blackgram
29,63,17,32.42239775,66.30065942,7.297851006,blackgram
59,63,18,34.18140563,58.47538086,6.559325038,blackgram
29,70,15,32.75572948,61.92066332,6.906957433,blackgram
58,73,16,36.0327575,64.06982626,6.908512886,blackgram
55,77,22,33.94297947,61.36152202,7.799421402,blackgram
42,79,23,29.92858199,61.66220317,6.815751194,blackgram
44,77,21,35.24379378,59.65416325,7.363615356,blackgram
38,62,25,35.3610089,66.19111175,7.491245285,blackgram
32,76,15,30.29004859,61.87105409,7.642130728,lentil
13,61,22,20.99222255,61.64876404,7.767476586,lentil
38,60,20,32.23011953,58.98602467,7.528673188,lentil
11,74,17,23.06867181,68.35462274,6.667033905,lentil
37,71,16,28.38431313,66.9378943,7.361487798,lentil
29,71,18,23.9445646,60.49953689,6.442493683,lentil
2,72,18,28.6967383,59.32912488,7.875903162,lentil
6,59,21,28.71158524,64.53688743,6.169912024,lentil
13,64,20,20.66151635,60.93999637,6.623523943,lentil
8,58,17,31.04719913,67.5803591,7.322480228,lentil
6,77,20,27.8453022,58.62571447,6.088597692,lentil
2,75,22,25.79935771,60.14543428,6.691898389,lentil
3,69,23,30.96227994,61.55857473,7.335857571,lentil
27,80,24,30.68859462,60.1308737,7.854286714,lentil
39,78,15,23.05912313,60.9663255,5.955018754,lentil
40,79,17,22.81288694,61.55762179,6.435702037,lentil
37,62,22,25.93720494,59.97929165,7.434534002,lentil
31,60,24,27.4320428,64.25101469,7.760947672,lentil
22,67,22,31.34678362,62.87364065,7.513306278,lentil
3,78,18,21.82673403,67.07200004,6.921565703,lentil
4,80,16,31.52568475,66.4333842,7.479186709,lentil
13,61,24,19.75800328,68.11851935,7.668059804,lentil
12,66,20,29.60201499,61.79017056,7.372797807,lentil
4,61,21,26.82292305,58.43353676,6.783956316,lentil
9,60,21,32.33368087,65.72059992,7.559389171,lentil
18,66,22,27.94511912,65.96060005,6.379116081,lentil
32,56,18,21.64650343,64.23809877,7.17092779,lentil
6,72,15,24.82948269,65.11090312,7.70852901,lentil
15,77,20,27.13714076,65.33031143,7.436748037,lentil
0,65,24,30.7698123,60.80972765,7.880703509,lentil
30,79,22,19.74701661,67.91206692,6.285487694,lentil
3,63,16,26.32597617,59.53679348,6.903226117,lentil
2,78,23,23.01973949,64.83885004,7.357117295,lentil
10,78,18,20.02102352,61.07228316,6.328461798,lentil
14,67,25,27.30501707,59.20922475,7.277357696,lentil
39,65,23,27.46427867,67.54981896,7.724389102,lentil
19,72,15,31.13712319,68.19052937,6.925213925,lentil
18,57,21,29.56124883,62.31628192,6.186695555,lentil
31,58,15,30.57871435,58.53791552,6.198694659,lentil
28,58,25,29.67491772,60.40813286,6.895948236,lentil
5,65,19,19.73952332,66.51813675,7.013253497,lentil
16,65,19,29.81549156,67.7230932,7.078376042,lentil
34,65,19,25.3102383,61.59064832,5.972104181,lentil
14,69,19,22.62859639,62.05597001,7.275652423,lentil
22,55,16,25.69245378,66.44593066,6.548899149,lentil
24,61,17,24.44358636,63.83600763,6.26443539,lentil
2,79,15,23.25433398,63.86307753,7.542810033,lentil
26,63,17,32.26285384,64.12397973,6.985052189,lentil
27,61,15,27.28150236,65.50549618,6.992845113,lentil
24,70,16,27.18812564,67.35502071,6.580774863,lentil
13,74,25,26.04685578,59.44674347,6.49392667,lentil
6,64,23,25.19783726,65.8127985,7.100590393,lentil
12,58,23,23.48133167,61.76713713,6.798916919,lentil
32,79,22,29.8045905,61.8344121,5.946036059,lentil
6,68,18,26.33493662,60.8686214,6.744897853,lentil
10,79,20,26.97650801,65.29901768,6.411780849,lentil
38,77,22,30.48796835,67.74139047,6.344850689,lentil
17,74,17,28.1074851,67.98620913,7.430176902,lentil
26,68,24,30.28676592,62.45516169,7.542455628,lentil
23,75,17,26.8592206,62.37970854,7.234066667,lentil
32,78,22,25.8836849,60.71832571,7.042072703,lentil
19,79,19,21.66083103,66.17393856,6.710648875,lentil
22,60,18,21.15566887,59.63946106,6.777700252,lentil
28,69,16,32.14578755,64.69145955,6.580098426,lentil
1,67,21,29.71755767,58.88295603,6.584335486,lentil
12,67,23,27.67415331,61.51898951,6.617945405,lentil
36,67,20,22.01796761,58.82111691,6.958662584,lentil
28,70,21,27.4165366,58.84500659,7.474560534,lentil
12,71,19,26.89867793,59.06164734,7.178324111,lentil
22,68,16,29.9158245,61.57958269,7.785457379,lentil
26,66,22,19.50643692,63.49091632,6.331981811,lentil
16,65,16,19.57707415,60.82219277,6.109117728,lentil
14,59,22,25.72864866,66.31078599,6.800439713,lentil
33,59,19,25.04385899,61.1133817,7.679229298,lentil
21,63,17,27.09181626,66.5905599,6.592480247,lentil
0,69,21,27.93365063,60.24170962,7.108287923,lentil
10,75,17,19.91114527,66.46798514,7.770855762,lentil
30,61,18,29.31560958,65.43143316,6.188571502,lentil
0,74,17,25.19579246,62.88725418,7.277193343,lentil
35,74,22,28.85549691,61.33668409,6.933400328,lentil
7,63,24,21.11819688,62.83430724,6.852774491,lentil
9,56,17,28.22282175,65.17542719,6.293247564,lentil
14,74,15,30.23429576,63.96827253,6.525502052,lentil
14,76,20,31.37835267,60.46703235,7.077687052,lentil
36,65,16,27.76457176,62.4908943,7.730473725,lentil
28,67,21,23.53740102,62.1059884,6.282249194,lentil
28,79,16,26.67782421,58.61250871,6.082445805,lentil
40,61,22,22.621613,64.20472358,7.037227124,lentil
10,70,19,26.83214873,67.40326244,7.308789776,lentil
12,80,19,23.6588612,63.60512429,5.991811491,lentil
37,77,20,28.00333845,67.12522819,7.115908531,lentil
0,67,22,32.20084659,67.83353679,6.626767379,lentil
7,73,25,29.71810001,61.50189196,7.324496903,lentil
10,56,18,30.23038214,67.06219503,7.363745269,lentil
39,70,15,22.42501411,62.27830631,6.39818756,lentil
26,56,22,24.89237504,58.77015907,7.046176822,lentil
9,77,17,23.3868027,61.9571718,6.312129177,lentil
4,59,19,28.34550908,66.03799669,7.659602039,lentil
34,73,15,22.64551445,62.20783508,7.668576203,lentil
33,77,15,25.80437371,64.71945966,7.841223499,lentil
2,24,38,26.51968958,90.26163062,5.952550191,pomegranate
6,18,37,21.22552154,88.54799332,5.967337826,pomegranate
8,26,36,20.28252705,85.99064899,6.838805012,pomegranate
37,18,39,26.07389043,93.1632158,6.456793967,pomegranate
0,27,38,24.23698851,88.5121335,6.771706302,pomegranate
31,25,38,26.9547584,91.03820936,6.52985351,pomegranate
21,21,38,24.35230385,87.93143214,6.359312134,pomegranate
6,30,40,24.5874305,90.07963014,6.393181332,pomegranate
25,27,41,20.7331359,92.92663532,6.958126918,pomegranate
15,11,38,24.97370322,91.31898313,6.663799313,pomegranate
14,5,36,26.91551662,83.75924962,5.861688482,pomegranate
16,10,41,26.75166122,84.20836166,6.772688924,pomegranate
36,7,37,21.45251445,84.93465518,5.811347745,pomegranate
4,20,41,26.20244101,92.44313275,6.569727931,pomegranate
29,22,40,25.51135715,88.34181095,6.175829923,pomegranate
16,15,42,21.2486505,87.69271123,6.925237965,pomegranate
18,27,41,24.14982845,90.94115333,7.21122105,pomegranate
11,18,42,23.30140301,93.53817138,5.968221388,pomegranate
5,15,38,19.71966632,86.76285141,5.737927374,pomegranate
18,23,44,25.60236173,88.22605312,6.215322085,pomegranate
9,8,40,24.28168011,88.53334069,6.586277221,pomegranate
40,27,45,23.38873773,93.44866996,5.915066376,pomegranate
22,23,44,21.73677542,87.92043683,6.174594064,pomegranate
9,16,39,19.88089357,89.74089593,6.131704969,pomegranate
12,29,40,21.25360809,88.36205456,6.627007321,pomegranate
0,17,42,25.05397944,89.81672655,6.894140025,pomegranate
2,21,44,20.43151341,85.90026955,6.60177873,pomegranate
28,6,40,23.87028974,89.96400973,6.803704942,pomegranate
8,23,44,19.94835912,88.29794941,7.166492121,pomegranate
29,16,36,21.39158789,87.53135752,5.769039692,pomegranate
17,18,43,26.44223354,89.45595431,5.872220455,pomegranate
34,21,42,20.25626708,88.54553715,6.68193071,pomegranate
21,23,42,21.10067482,88.91174562,6.937264816,pomegranate
25,17,40,20.42173094,86.34067971,6.641063991,pomegranate
8,25,36,21.50238699,93.6064165,6.862664987,pomegranate
26,18,42,21.30035643,88.25773573,6.944926794,pomegranate
4,19,42,25.73364106,86.43245915,6.338138556,pomegranate
36,24,41,26.93526149,92.90688996,7.044226276,pomegranate
5,24,40,26.66270019,92.51668359,6.329397117,pomegranate
19,17,39,26.69789926,84.13242936,6.762242211,pomegranate
39,30,38,21.73253986,86.18621292,6.999982522,pomegranate
5,29,44,22.70207092,91.69601305,5.605986224,pomegranate
4,24,43,24.19209335,86.74574181,7.235501794,pomegranate
38,21,35,21.95979701,87.98600861,5.870574023,pomegranate
37,11,36,26.18277028,84.13192612,6.743693982,pomegranate
9,25,41,26.79556249,90.53715579,6.002578431,pomegranate
29,22,43,21.23242883,86.54469552,5.58966109,pomegranate
5,21,38,24.22399555,88.9542625,6.137590082,pomegranate
22,26,38,24.74958081,83.6968337,7.022975492,pomegranate
4,18,37,24.74732257,83.97716299,7.167131943,pomegranate
21,6,41,26.86806375,88.00298395,7.122382425,pomegranate
29,21,45,25.27791866,91.77251493,6.783006758,pomegranate
23,5,44,22.8995926,92.91296459,7.198819693,pomegranate
13,7,43,19.65484806,89.74447701,7.048548923,pomegranate
5,13,37,24.12678877,88.39666781,5.676484867,pomegranate
27,24,41,26.26905191,89.50242471,6.643302442,pomegranate
7,23,35,21.32700543,87.31691377,7.089585392,pomegranate
12,20,39,21.44670238,84.77473585,6.057134323,pomegranate
4,19,43,19.51342173,91.7854087,5.808324539,pomegranate
3,9,45,25.79817733,88.22661855,6.567920472,pomegranate
1,27,36,25.90006937,91.98399711,5.713420211,pomegranate
23,30,44,22.60985571,83.99954085,6.155384885,pomegranate
24,21,42,22.48371143,85.81476023,7.034009451,pomegranate
13,30,37,22.52975645,90.24404779,6.308534515,pomegranate
40,11,44,26.41018071,84.68527486,6.354008007,pomegranate
21,9,40,26.46749283,89.26234203,5.986183837,pomegranate
3,27,44,26.52864738,90.65991305,6.624259311,pomegranate
40,29,42,26.5979436,87.61843625,7.139615404,pomegranate
14,25,40,21.67575993,89.59855089,6.439911421,pomegranate
